Timestamp,Temperature,Humidity,Label
2023-01-01 00:13:08,20.053665659905533,39.91725351003359,0
2023-01-01 01:02:36,42.35829998456632,94.23054562725144,1
2023-01-01 00:13:23,43.65114326352301,93.6174654973542,1
2023-01-01 01:03:34,41.557014251605764,99.14150525485705,1
2023-01-01 00:59:53,38.48468514336905,93.0585143174656,1
2023-01-01 00:14:36,34.09172176121547,60.15865093928441,0
1166,31.3,58.0,0
2023-01-01 01:11:14,39.41585955521105,92.45320883631118,1
2023-01-01 00:14:59,35.88695323522723,87.5398212594757,0
889,31.3,58.0,0
2023-01-01 00:30:22,40.799837781708625,91.18635960081654,1
2023-01-01 00:33:43,32.22005171113758,61.364417704190984,0
2023-01-01 01:12:24,44.02542729548766,95.60682581921694,1
2023-01-01 00:03:09,20.649840168619694,40.86155316071486,0
2023-01-01 00:51:11,40.78594782401506,99.13198339142836,1
2023-01-01 00:09:29,24.012638732103483,58.17713186470675,0
1178,31.3,58.0,0
2023-01-01 01:14:26,30.11746978763849,75.4969728317356,0
2023-01-01 00:26:27,28.52194985424362,36.03471845645206,0
2023-01-01 00:44:54,25.536308390743397,88.13017958222393,0
2023-01-01 01:13:52,34.299038212786364,38.36912186339666,0
2023-01-01 00:22:01,40.62248147226476,98.3252305641426,1
2023-01-01 01:01:52,41.354063864345996,99.80737998848271,1
2023-01-01 01:07:01,26.468611882410592,64.11907977866844,0
2023-01-01 01:06:59,38.688330621105216,95.09108753277722,1
2023-01-01 01:14:16,24.260804275816998,75.56516067318312,0
2023-01-01 00:17:15,41.54267921328289,96.01340159400128,1
2023-01-01 00:46:19,24.561444228876397,34.04486184581332,0
2023-01-01 00:18:46,25.419680511900438,59.559647610820576,0
2023-01-01 00:56:23,28.44241292665647,54.9607843693435,0
650,31.3,59.0,0
2023-01-01 00:29:10,38.91924582331934,96.00656032965415,1
2023-01-01 01:01:37,43.565732852346926,96.42705674858941,1
2023-01-01 01:07:01,42.71566337328001,92.66914983177654,1
2023-01-01 00:47:44,27.78805285268168,39.20918176880224,0
2023-01-01 00:40:09,43.51904914900129,98.12160592934991,1
2023-01-01 00:02:05,25.70652958119181,77.67266778738532,0
508,31.3,59.0,0
2023-01-01 00:50:45,42.896127223904585,95.50304954593952,1
2023-01-01 00:19:26,32.417130453324376,75.89067708446899,0
2023-01-01 00:01:23,27.49960344178267,32.170497719720466,0
70,30.8,62.0,0
2023-01-01 00:48:18,23.194256812412327,79.42250050020046,0
2023-01-01 00:09:45,42.55664477245432,96.72717256839938,1
2023-01-01 01:04:13,20.37217040125631,67.19287456928382,0
79,30.8,62.0,0
2023-01-01 01:04:51,44.716486367181986,96.99128641467647,1
2023-01-01 00:42:17,41.72778474202297,99.63366789931283,1
2023-01-01 00:13:52,40.73671540733269,93.4217119395746,1
2023-01-01 00:22:56,43.49981415461446,94.3331286289668,1
2023-01-01 00:46:35,43.65383873117736,98.06169790005144,1
2023-01-01 00:47:00,24.24483053947838,58.88419795106593,0
2023-01-01 01:07:45,38.67923920450459,93.58783185664167,1
2023-01-01 00:44:23,28.321456066587743,50.9740912193566,0
2023-01-01 00:35:04,43.719682687572906,98.85972822567025,1
2023-01-01 00:41:14,28.081124647034606,34.17837562058742,0
2023-01-01 00:35:11,41.5399669046881,99.97432331767786,1
2023-01-01 01:09:51,27.845827676213773,84.85867538370516,0
2023-01-01 00:26:57,41.191800337470454,97.89176169214034,1
2023-01-01 00:27:44,42.35771638781955,98.30764001846262,1
2023-01-01 00:04:20,39.22182385762374,91.52410583763613,1
2023-01-01 00:41:42,20.658903227966206,49.042807992856325,0
2023-01-01 00:10:13,23.746979719994545,32.25233210399871,0
216,31.3,60.0,0
2023-01-01 00:06:27,38.37246660425134,99.37248465950309,1
2023-01-01 00:45:23,25.285490934882358,71.85857008082013,0
2023-01-01 00:30:25,43.427384288056025,96.87045444366007,1
2023-01-01 01:11:29,23.089133831193017,39.765585870016004,0
2023-01-01 00:12:47,23.55615128066758,56.83503289957917,0
2023-01-01 00:32:28,41.19457358448009,95.57538634628713,1
2023-01-01 01:13:15,40.2973623221107,98.67649704857153,1
1618,31.8,57.0,0
2023-01-01 00:44:02,39.031589982955495,93.65177187189462,1
2023-01-01 00:32:46,42.55549711215941,96.484821078765,1
2023-01-01 00:33:19,40.0473865586204,99.61370271726314,1
2023-01-01 00:45:14,35.86384064876797,47.12159825045548,0
2023-01-01 00:00:43,39.61637389760018,91.95145500753878,1
2023-01-01 00:20:23,26.15760284733978,89.82749407048709,0
2023-01-01 00:51:51,32.07338962701148,81.04558714360275,0
2023-01-01 00:18:12,42.06796589868323,93.22350432391875,1
2023-01-01 00:59:50,29.109715851680384,49.499265541797456,0
2023-01-01 00:00:24,41.96311577105949,96.77935692509608,1
2023-01-01 01:13:51,41.6907695810706,97.07699381358978,1
2023-01-01 00:48:49,40.44240601119886,93.67708144546137,1
2023-01-01 00:06:37,33.12423646761036,79.59495397936561,0
2023-01-01 00:36:57,40.32995845231732,94.37294903643433,1
2023-01-01 00:39:37,42.60025202912961,94.20374154366108,1
2023-01-01 00:34:38,39.196722450022136,92.06266924601437,1
2023-01-01 00:58:57,25.091108437684955,63.40484521288387,0
2023-01-01 00:38:26,36.98990124385238,59.07811662197908,0
2023-01-01 00:32:54,27.406163049252775,59.2473118982609,0
2023-01-01 00:41:18,23.49237528312583,89.71405727822307,0
2023-01-01 01:02:54,26.197731429829773,48.10001142107143,0
2023-01-01 00:02:08,38.63775418318661,92.01854515123219,1
2023-01-01 00:37:06,44.67877655048966,94.23760601914562,1
2023-01-01 00:47:39,40.08287830657207,91.042800710288,1
2023-01-01 01:02:05,25.021654496719755,49.57014143143584,0
2023-01-01 00:39:21,25.508752060514716,61.59053165057739,0
2023-01-01 00:34:35,26.02853212535003,50.03578781410253,0
2023-01-01 00:29:27,31.229472887243336,34.104449303779475,0
1547,31.8,57.0,0
2023-01-01 01:08:11,39.559924669415835,98.8437928018586,1
2023-01-01 01:06:15,41.61328705945644,94.09330588821464,1
2023-01-01 00:43:49,22.13746968213742,53.67660776015988,0
2023-01-01 00:22:59,29.358341798756882,70.37483039584474,0
2023-01-01 00:20:37,41.60386410809267,91.7487322842614,1
2023-01-01 00:15:34,43.34572184596143,93.97761584989007,1
2023-01-01 00:39:46,30.210339519741588,74.80870610405064,0
2023-01-01 01:00:59,26.286773478801305,57.68323348506284,0
2023-01-01 00:23:32,42.89308754404066,97.77628933167391,1
2023-01-01 00:01:03,22.679323552841225,67.14925149430188,0
2023-01-01 00:21:19,31.852971986212452,69.12868560678677,0
2023-01-01 00:51:15,42.599086362721486,95.45676576061058,1
2023-01-01 00:03:15,39.45806017356692,93.21447053636317,1
2023-01-01 00:54:05,27.7371113445475,45.55929759544397,0
2023-01-01 00:52:01,40.20864030400724,96.9730677031171,1
2023-01-01 00:36:16,27.46826264170636,85.16117694929957,0
1549,31.8,57.0,0
2023-01-01 00:23:36,44.500013370330684,97.6394021197427,1
2023-01-01 00:52:23,39.91423976486362,91.44321112158997,1
2023-01-01 00:29:12,28.927402873765033,88.41903060707638,0
2023-01-01 00:54:48,44.83489216254666,98.74014498668755,1
2023-01-01 00:41:28,21.8784420411299,80.73375166939792,0
2023-01-01 00:08:26,31.387162628250934,70.65345861820009,0
